HEISKANEN Miro,Code paysFIN,Hockey sur glace,Hommes
HELDIN Johanna,Code paysSWE,Curling,Femmes
HELDMAN Ben,Code paysCAN,Snowboard,Slalom géant parallèle hommes
HELLEBUYCK Connor,Code paysUSA,Hockey sur glace,Hommes
HEMETSBERGER Daniel,Code paysAUT,Ski alpin,Descente hommesCombiné alpin par équipes hommes
HEMMERLE Lisa,Code paysGER,Hockey sur glace,Femmes
HENDERSON Fay,Code paysGBR,Curling,Femmes
HENDERSON Grace,Code paysUSA,Ski acrobatique,Freeski slopestyle femmesFreeski big air femmes
HENDRICKX Loena,Code paysBEL,Patinage artistique,Patinage individuel femmes
HENNIG DOTZLER Katharina,Code paysGER,Ski de fond,"Skiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmes"
HENRIKSEN Sigurd,Code paysNOR,Patinage de vitesse,5000 m hommes10000 m hommesPoursuite par équipes hommes
HENSIEN Katie,Code paysUSA,Ski alpin,À déterminer
HEO Andrew,Code paysUSA,Patinage de vitesse sur piste courte,500 m hommes1500 m hommesRelais par équipes mixtes
HERASKEVYCH Vladyslav,Code paysUKR,Skeleton,Hommes
HERNANDEZ James,Code paysGBR,Patinage artistique,Danse sur glaceÉpreuve par équipes
HEROLA Ilkka,Code paysFIN,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
HERSPERGER Mathieu,Code paysSUI,Bobsleigh,Bob à quatre
HERTL Tomas,Code paysCZE,Hockey sur glace,Hommes
HERZIG Naemi,Code paysSUI,Hockey sur glace,Femmes
HERZOG Vanessa,Code paysAUT,Patinage de vitesse,1000 m femmes
HESOVA Michaela,Code paysCZE,Hockey sur glace,Femmes
HESS Hunter,Code paysUSA,Ski acrobatique,Freeski halfpipe hommes
HETTICH-WALZ Janina,Code paysGER,Biathlon,"15 km individuel femmes12,5 km départ groupé femmesRelais 4 x 6 km femmes"
HICKMAN Ally,Code paysAUS,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
HIEMER Johanna,Code paysAUT,Ski alpinisme,Sprint femmesRelais mixte
HIIDENSALO Olli,Code paysFIN,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
HIIRIKOSKI Jenni,Code paysFIN,Hockey sur glace,Femmes
HILL Azaria,Code paysUSA,Bobsleigh,Bob à deux femmes
HILL Maisie,Code paysGBR,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
HILLER-DONNELLY Carolina,Code paysCAN,Patinage de vitesse,500 m femmes1000 m femmes
HILZINGER Jessica,Code paysGER,Ski alpin,À déterminer
HIMMA Martin,Code paysEST,Ski de fond,Individuel 10 km libre hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes
HINCKFUSS Hugo,Code paysAUS,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommesSprint classique hommesSprint libre par équipes hommes
HINDS Peter,Code paysSVK,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommesSprint classique hommesSprint libre par équipes hommes
HINTERMANN Niels,Code paysSUI,Ski alpin,À déterminer
HINTZ Roope,Code paysFIN,Hockey sur glace,Hommes
HIRAI Ami,Code paysJPN,Patinage de vitesse sur piste courte,1000 m femmes1500 m femmesRelais 3000 m femmes
HIRANO Ayumu,Code paysJPN,Snowboard,Snowboard halfpipe hommes
HIRANO Ruka,Code paysJPN,Snowboard,Snowboard halfpipe hommes
HIRNER Lisa,Code paysAUT,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
HIROSE Ryo,Code paysJPN,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes50 km classique départ en ligne hommes
HIRVONEN Eero,Code paysFIN,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
HIRVONEN Heta,Code paysFIN,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmesPar équipes mixtes
HISCHIER Nico,Code paysSUI,Hockey sur glace,Hommes
HITOSATO Ayaka,Code paysJPN,Hockey sur glace,Femmes
HJALMARSSON Sara,Code paysSWE,Hockey sur glace,Femmes
HLAVAJ Samuel,Code paysSVK,Hockey sur glace,Hommes
HLUSOVICI Elizaveta,Code paysMDA,Ski de fond,Individuel 10 km libre femmes
HOCHREITER Melanie,Code paysGER,Snowboard,Slalom géant parallèle femmes
HOCKE Annika,Code paysGER,Patinage artistique,Patinage en couple
HOEFFLIN Sarah,Code paysSUI,Ski acrobatique,Freeski slopestyle femmesFreeski big air femmes
HOERHAGER Lisa,Code paysAUT,Ski alpin,Slalom femmesSlalom géant femmesCombiné alpin par équipes femmes
HOERL Jan,Code paysAUT,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommesPar équipes mixtes
HOESCH Finn,Code paysGER,Ski alpinisme,Sprint hommesRelais mixte
HOFER Lukas,Code paysITA,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
HOFER Verena,Code paysITA,Luge,Simple femmesRelais par équipes
HOFFMAN Madison,Code paysAUS,Ski alpin,Slalom femmes
HOFFMANN Felix,Code paysGER,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesPar équipes mixtes
HOFFMANN Helen,Code paysGER,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes"
HOFMANN Josie,Code paysGER,Patinage de vitesse,3000 m femmes5000 m femmesDépart groupé femmesPoursuite par équipes femmes
HOFMEISTER Ramona Theresia,Code paysGER,Snowboard,Slalom géant parallèle femmes
HOI Ihor,Code paysUKR,Luge,Double hommesRelais par équipes
HOLDENER Wendy,Code paysSUI,Ski alpin,Slalom femmesSlalom géant femmesCombiné alpin par équipes femmes
HOLLANDER Sean,Code paysUSA,Luge,Double hommes
HOLLMANN Maximillian,Code paysCAN,Ski de fond,Individuel 10 km libre hommesSkiathlon 10 km + 10 km hommes
HOLM Tindra,Code paysSWE,Hockey sur glace,Femmes
HOLMBERG Pontus,Code paysSWE,Hockey sur glace,Hommes
HOLMSTEAD Chris,Code paysCAN,Bobsleigh,À déterminer
HOLOPAINEN Elisa,Code paysFIN,Hockey sur glace,Femmes
HOLSCHER Tomas,Code paysCHI,Ski alpin,Slalom hommesSlalom géant hommes
HOLTERMANN Jasmin,Code paysDEN,Curling,Femmes
HOLTMANN Mina Fuerst,Code paysNOR,Ski alpin,Slalom femmesSlalom géant femmes
HOMAN Rachel,Code paysCAN,Curling,Femmes
HONG Sujung,Code paysKOR,Skeleton,FemmesPar équipes mixtes
HOOKER Maddie,Code paysAUS,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmesSprint classique femmes"
HOPPE Hanna,Code paysGER,Hockey sur glace,Femmes
HORIKAWA Momoka,Code paysJPN,Patinage de vitesse,1500 m femmes3000 m femmesDépart groupé femmesPoursuite par équipes femmes
HORISHIMA Ikuma,Code paysJPN,Ski acrobatique,Bosses hommesBosses en parallèle hommes
HORN Kristopher,Code paysUSA,Bobsleigh,Bob à quatre
HORN Philipp,Code paysGER,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommes"
HORNIG Vitezslav,Code paysCZE,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
HORODNA Olena,Code paysUKR,Biathlon,"7,5 km sprint femmesRelais mixte 4 x 6km (H+F)"
HORVAT Bo,Code paysCAN,Hockey sur glace,Hommes
HOSKING Elizabeth,Code paysCAN,Snowboard,Snowboard halfpipe femmes
HOSOYAMADA Akane,Code paysJPN,Hockey sur glace,Femmes
HOU Shuo,Code paysCHN,Luge,Double hommesRelais par équipes
HOUSER Radek,Code paysCZE,Snowboard,Snowboard cross hommesSnowboard cross par équipes mixtes
HOWALD Carole,Code paysSUI,Curling,Femmes
HOWDEN Reece,Code paysCAN,Ski acrobatique,Ski cross hommes
HOWE Spencer Akira,Code paysUSA,Patinage artistique,Patinage en coupleÉpreuve par équipes
HRISTOVA Lora,Code paysBUL,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
HROBAT Miha,Code paysSLO,Ski alpin,Descente hommesSuper-G hommes
HRONEK Filip,Code paysCZE,Hockey sur glace,Hommes
HRONEK Tim,Code paysGER,Ski acrobatique,Ski cross hommes
HRONES Jakub,Code paysCZE,Snowboard,Snowboard slopestyle hommesSnowboard big air hommes
HRUSOVA Karolina,Code paysCZE,Snowboard,Snowboard cross femmesSnowboard cross par équipes mixtes
HUAI Mingming,Code paysCHN,Bobsleigh,Bob à deux femmesMonobob femmes
HUBER Elias,Code paysGER,Snowboard,Slalom géant parallèle hommes
HUBER Katharina,Code paysAUT,Ski alpin,Slalom femmesCombiné alpin par équipes femmes
HUBER Kristian,Code paysAUT,Bobsleigh,Bob à quatre
HUDACEK Libor,Code paysSVK,Hockey sur glace,Hommes
HUDSON Piera,Code paysUAE,Ski alpin,Slalom femmesSlalom géant femmes
HUETTER Cornelia,Code paysAUT,Ski alpin,Descente femmesSuper-G femmesCombiné alpin par équipes femmes
HUFSCHMID Dominik,Code paysSUI,Bobsleigh,À déterminer
HUGHES Jack,Code paysUSA,Hockey sur glace,Hommes
HUGHES Jarryd,Code paysAUS,Snowboard,Snowboard cross hommesSnowboard cross par équipes mixtes
HUGHES Quinn,Code paysUSA,Hockey sur glace,Hommes
HUIS IN 'T VELD Stephan,Code paysNED,Bobsleigh,À déterminer
HUIZINGA Chris,Code paysNED,Patinage de vitesse,5000 m hommesDépart groupé hommesPoursuite par équipes hommes
HUOT-MARCHAND Margot,Code paysFRA,Hockey sur glace,Femmes
HURT A J,Code paysUSA,Ski alpin,Slalom femmesSlalom géant femmesCombiné alpin par équipes femmes
HUSKOVA Hanna,Code paysAIN,Ski acrobatique,Saut acrobatique femmes
HWANG Daeheon,Code paysKOR,Patinage de vitesse sur piste courte,500 m hommes1000 m hommes1500 m hommesRelais 5000 m hommesRelais par équipes mixtes
HYMAN Ondrej,Code paysCZE,Luge,Simple hommes
HYMLAROVA Klara,Code paysCZE,Hockey sur glace,Femmes
IAFRATE DANIELSSON Maja-Li,Code paysFRA,Snowboard,Snowboard cross femmes
IGARASHI Haruto,Code paysJPN,Ski acrobatique,Saut acrobatique hommes
IGARASHI Runa,Code paysJPN,Ski acrobatique,Saut acrobatique femmes
IKPEFAN Samuel Uduigowme,Code paysNGR,Ski de fond,Individuel 10 km libre hommesSprint classique hommes
ILAR Moa,Code paysSWE,Ski de fond,Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmes
ILIC Anja,Code paysSRB,Ski de fond,Individuel 10 km libre femmesSprint classique femmes
ILIEV Vladimir,Code paysBUL,Biathlon,"20 km individuel hommes10 km sprint hommesRelais 4 x 7,5 km hommesRelais mixte 4 x 6km (H+F)"
ILVES Kristjan,Code paysEST,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
ILYACHSHENKO Arina,Code paysKAZ,Patinage de vitesse,500 m femmes1500 m femmesPoursuite par équipes femmes
INAGAWA Kurumi,Code paysJPN,Patinage de vitesse,500 m femmes
INDRACKOVA Anezka,Code paysCZE,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
INDRIKSONS Emils,Code paysLAT,Skeleton,HommesPar équipes mixtes
INNERHOFER Christof,Code paysITA,Ski alpin,Super-G hommes
INSAM Alex,Code paysITA,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommesPar équipes mixtes
INVENIUS Otto,Code paysFIN,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommes"
IORDACHE George,Code paysROU,Bobsleigh,Bob à deux hommesBob à quatre
IORIATTI Gloria,Code paysITA,Patinage de vitesse sur piste courte,Relais 3000 m femmes
IPCIOGLU Fatih Arda,Code paysTUR,Saut à ski,Individuel tremplin normal hommesIndividuel grand tremplin hommesSuper team hommes
IRVING Birk,Code paysUSA,Ski acrobatique,Freeski halfpipe hommes
IRVING Lewis,Code paysCAN,Ski acrobatique,Saut acrobatique hommesSaut acrobatique par équipes mixtes
IRVING Svea,Code paysUSA,Ski acrobatique,Freeski halfpipe femmes
IRWIN Deedra,Code paysUSA,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
ITEN Matthias,Code paysSUI,Ski alpin,Slalom hommesCombiné alpin par équipes hommes
ITO Makoto,Code paysJPN,Hockey sur glace,Femmes
ITO Yuki,Code paysJPN,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
IVAN Michal,Code paysSVK,Hockey sur glace,Hommes
IVANOV Roman,Code paysKAZ,Ski acrobatique,Saut acrobatique hommesSaut acrobatique par équipes mixtes
IVERSEN Emil,Code paysNOR,Ski de fond,"Relais 4 x 7,5 km hommes50 km classique départ en ligne hommes"
IWABUCHI Reira,Code paysJPN,Snowboard,Snowboard slopestyle femmesSnowboard big air femmes
IWASA Dan,Code paysJPN,Patinage de vitesse sur piste courte,Relais 5000 m hommes
JACKSON Erin,Code paysUSA,Patinage de vitesse,500 m femmes1000 m femmes
JACKSON Sophie,Code paysGBR,Curling,Femmes
JACOBS Brad,Code paysCAN,Curling,Hommes
JACOBS Riley,Code paysUSA,Ski acrobatique,Freeski halfpipe femmes
JACQUELIN Emilien,Code paysFRA,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommes15 km départ groupé hommesRelais 4 x 7,5 km hommes"
JADA Stavre,Code paysMKD,Ski de fond,Individuel 10 km libre hommesSprint classique hommes
JAGER Ken,Code paysSUI,Hockey sur glace,Hommes
JAGERCIKOVA Marianna,Code paysSVK,Ski alpinisme,Sprint femmesRelais mixte
JAKIELA Joanna,Code paysPOL,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmes"
JAKLOVA Anna Marie,Code paysCZE,Ski de fond,"Individuel 10 km libre femmesRelais 4 x 7,5 km femmesSprint classique femmes"
JAKOB Patrick,Code paysAUT,Biathlon,"20 km individuel hommes10 km sprint hommes12,5 km poursuite hommesRelais 4 x 7,5 km hommes"
JAKOBSEN Kristoffer,Code paysSWE,Ski alpin,Slalom hommes
JAKS Janis,Code paysLAT,Hockey sur glace,Hommes
JAMES Scotty,Code paysAUS,Snowboard,Snowboard halfpipe hommes
JAMIESON Rocco,Code paysNZL,Snowboard,Snowboard slopestyle hommesSnowboard big air hommes
JANATOVA Katerina,Code paysCZE,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmesSprint classique femmesSprint libre par équipes femmes"
JANCOVA Rebeka,Code paysSVK,Ski alpin,Slalom géant femmesSuper-G femmes
JANECKE Tessa,Code paysUSA,Hockey sur glace,Femmes
JANEZIC Tia,Code paysSLO,Ski de fond,"Individuel 10 km libre femmesRelais 4 x 7,5 km femmesSprint classique femmes"
JANSE van RENSBURG Jennifer,Code paysGER,Patinage artistique,Danse sur glace
JANUSZYK Iwona,Code paysPOL,Ski alpinisme,Sprint femmesRelais mixte
JAQUES Sophie,Code paysCAN,Hockey sur glace,Femmes
JARVIS Seth,Code paysCAN,Hockey sur glace,Hommes
JARZABEK Kacper,Code paysPOL,Combiné nordique,Gundersen petit tremplin / 10 km indiv.Gundersen grand tremplin / 10 km indiv.Sprint par équipes
JASCH Maira,Code paysGER,Patinage de vitesse,3000 m femmes5000 m femmesDépart groupé femmesPoursuite par équipes femmes
JASICZEK Michal,Code paysPOL,Ski alpin,Slalom hommes
JEANMONNOT Lou,Code paysFRA,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmesRelais mixte 4 x 6km (H+F)"
JEANNESSON Mateo,Code paysGBR,Ski acrobatique,Bosses hommes
JEFFERIES Jacques,Code paysGBR,Biathlon,20 km individuel hommes10 km sprint hommes
JENCOVA Veronika,Code paysCZE,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
JENNER Brianne,Code paysCAN,Hockey sur glace,Femmes
JENSEN Nicholas B,Code paysDEN,Hockey sur glace,Hommes
JENSEN Nicklas,Code paysDEN,Hockey sur glace,Hommes
JENSEN AABO Jesper,Code paysDEN,Hockey sur glace,Hommes
JEON Eunji,Code paysKOR,Bobsleigh,Bob à deux femmes
JEONG Haerim,Code paysKOR,Snowboard,Slalom géant parallèle femmes
JEONG Yeongseok,Code paysKOR,Curling,Double mixte
JIANG Jiayi,Code paysCHN,Curling,Femmes
JIANG Maoyuan,Code paysCHN,Bobsleigh,Bob à quatre
JILEK Metodej,Code paysCZE,Patinage de vitesse,1500 m hommes5000 m hommes10000 m hommesDépart groupé hommes
JIN Boyang,Code paysCHN,Patinage artistique,Patinage individuel hommesÉpreuve par équipes
JISLOVA Jessica,Code paysCZE,Biathlon,15 km individuel femmesRelais 4 x 6 km femmes
JOBIN Francis,Code paysCAN,Snowboard,Snowboard slopestyle hommesSnowboard big air hommes
JOBST-SMITH Katarina,Code paysGER,Hockey sur glace,Femmes
JOCHER Simon,Code paysGER,Ski alpin,Descente hommesSuper-G hommesCombiné alpin par équipes hommes
JOENSUU Jasmi,Code paysFIN,Ski de fond,"Relais 4 x 7,5 km femmesSprint classique femmesSprint libre par équipes femmes"
JOFFROY Stephanie,Code paysCHI,Ski acrobatique,Ski cross femmes
JOHANSEN Marthe Krakstad,Code paysNOR,Biathlon,"15 km individuel femmes7,5 km sprint femmes10 km poursuite femmes12,5 km départ groupé femmesRelais 4 x 6 km femmes"
JOHANSEN Nanna,Code paysDEN,Skeleton,FemmesPar équipes mixtes
JOHANSSON Lisa,Code paysSWE,Hockey sur glace,Femmes
JOHANSSON Marcus,Code paysSWE,Hockey sur glace,Hommes
JOHANSSON Thea,Code paysSWE,Hockey sur glace,Femmes
JOHN De Aundre,Code paysTTO,Bobsleigh,Bob à deux hommesBob à quatre
JOHN Shakeel,Code paysTTO,Bobsleigh,Bob à quatre
JOHNSON Anders,Code paysCAN,Patinage de vitesse,500 m hommes1000 m hommes
JOHNSON Breezy,Code paysUSA,Ski alpin,Descente femmesSuper-G femmesCombiné alpin par équipes femmes
JOHNSON Desi,Code paysAUS,Bobsleigh,Bob à deux femmes
JOHNSON Josie,Code paysUSA,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmes
JOHNSON Tess,Code paysUSA,Ski acrobatique,Bosses femmesBosses en parallèle femmes
JOHNSTONE James,Code paysAUS,Snowboard,Snowboard cross hommes
JOKIHARJU Henri,Code paysFIN,Hockey sur glace,Hommes
JONES Jasmine,Code paysUSA,Bobsleigh,Bob à deux femmes
JONES Paige,Code paysUSA,Saut à ski,Individuel tremplin normal femmesIndividuel grand tremplin femmesPar équipes mixtes
JORTBERG Lauren,Code paysUSA,Ski de fond,Sprint classique femmes
JOSEY Chase,Code paysUSA,Snowboard,Snowboard halfpipe hommes
JOSI Roman,Code paysSUI,Hockey sur glace,Hommes
JOUVE Richard,Code paysFRA,Ski de fond,Sprint classique hommes
JUBAYI Saikeyi,Code paysCHN,Luge,Double hommesRelais par équipes
JUNCA Julian,Code paysFRA,Hockey sur glace,Hommes
JUNG Daeyoon,Code paysKOR,Ski acrobatique,Bosses hommesBosses en parallèle hommes
JUNG Donghyun,Code paysKOR,Ski alpin,Slalom hommesSlalom géant hommes
JUNG Hyesun,Code paysKOR,Luge,Simple femmes
JUNG Seunggi,Code paysKOR,Skeleton,HommesPar équipes mixtes
JUNGAKER Mira,Code paysSWE,Hockey sur glace,Femmes
JUNGBLUTH RODRIGUEZ Klaus,Code paysECU,Ski de fond,Individuel 10 km libre hommes
JUNGK Axel,Code paysGER,Skeleton,HommesPar équipes mixtes
JUPPE Anna,Code paysAUT,Biathlon,"7,5 km sprint femmes"
JURICKOVA Barbora,Code paysCZE,Hockey sur glace,Femmes
JURIK Martin,Code paysCZE,Curling,Hommes
KAASIKU Kaidy,Code paysEST,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmes"
KAASIKU Keidy,Code paysEST,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmesSprint libre par équipes femmes"
KACHMAR Nazarii,Code paysUKR,Luge,Double hommesRelais par équipes
KAELIN Marina,Code paysSUI,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes"
KAELIN Nadja,Code paysSUI,Ski de fond,"Individuel 10 km libre femmesSkiathlon 10 km + 10 km femmesRelais 4 x 7,5 km femmes50 km classique départ en ligne femmesSprint libre par équipes femmes"
KAGIYAMA Yuma,Code paysJPN,Patinage artistique,Patinage individuel hommesÉpreuve par équipes
KAHARA Jasmin,Code paysFIN,Ski de fond,Sprint classique femmesSprint libre par équipes femmes
KAHUN Dominik,Code paysGER,Hockey sur glace,Hommes
KAINZWALDNER Simon,Code paysITA,Luge,Double hommesRelais par équipes
KAISER Livia,Code paysSUI,Patinage artistique,Patinage individuel femmes
KAKKO Kaapo,Code paysFIN,Hockey sur glace,Hommes
KALBLE Lukas,Code paysGER,Hockey sur glace,Hommes
